,len of url,no of dots,security sensitive words,no of hyphens in dom,dir_len,no of subdir,domain len,domain token count,path token count,ip present,largest domain_tok_len,avg_dom_token_len,largest path token length,avg path token length,suspicious tld,len_of_file,total dots in file,total delims in file,len_of_argument,no_of_variables,len_of_largest_variable_val,max_no_of_argum_delims,create_age(months),expiry_age(months),update_age(days),zipcode,Label,URL
1191,119.0,2.0,0.0,1.0,55.0,2.0,25.0,2.0,2.0,0.0,21.0,12.0,40.0,26.0,0.0,12.0,1.0,0.0,27.0,2.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://tamericans-melhorando.com/947dbd612c1ffb2efccc0d2390e1210dffb817d9/MeusProdutos/Prefetch.php?skullid=112064261&amp;amp;
1192,56.0,2.0,0.0,0.0,32.0,4.0,24.0,3.0,4.0,0.0,16.0,7.333333333333333,9.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://old.partiesunlimited.net/DHL/DHLAEJ3dI/DHLAEJ3dI/DHL3dI/
1193,91.0,5.0,1.0,0.0,54.0,6.0,16.0,3.0,6.0,0.0,8.0,4.666666666666667,14.0,7.833333333333333,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.ducitlet.com/wp-content/themes/twentythirteen/secure/link/alibaba/login.alibaba.com.php
1194,120.0,4.0,1.0,0.0,17.0,2.0,13.0,2.0,2.0,0.0,9.0,6.0,7.0,7.0,0.0,9.0,1.0,0.0,81.0,2.0,38.0,4.0,-1.0,-1.0,-1.0,-1.0,1,https://forumasik.com/message/hotmail/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=enrique.ruecker@slclogin.com
1195,53.0,3.0,0.0,0.0,39.0,1.0,14.0,4.0,1.0,1.0,3.0,2.75,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://206.189.85.218/download-film-sea-fever-2020-sub-indo/
1196,52.0,3.0,0.0,0.0,1.0,0.0,14.0,4.0,0.0,1.0,3.0,2.75,0.0,0.0,0.0,37.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://206.189.85.218/download-film-sea-fever-2020-sub-indo
1197,42.0,1.0,0.0,0.0,12.0,1.0,25.0,2.0,1.0,0.0,21.0,12.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://valleyobgynassociates.com/wp-content/page5
1198,60.0,2.0,1.0,1.0,35.0,6.0,16.0,2.0,6.0,0.0,13.0,7.5,10.0,4.666666666666667,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://atris-express.id/wp-content/plugins//upot/ali1/ali/login.php
1199,22.0,1.0,0.0,0.0,5.0,1.0,15.0,2.0,1.0,0.0,11.0,7.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://amanvedanth.com/jsp/OD
1200,38.0,3.0,0.0,0.0,17.0,2.0,13.0,3.0,2.0,0.0,7.0,3.6666666666666665,7.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://citimax.co.ke/.xxx@@@/content/Linkedin
1201,520.0,4.0,1.0,1.0,1.0,0.0,21.0,3.0,0.0,0.0,13.0,6.333333333333333,0.0,0.0,0.0,6.0,0.0,0.0,492.0,1.0,489.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://www.helpdesk-tech.com/signin?t=eyJhbGciOiJIUzI1NiJ9.eyJ0cmFja2luZ190b2tlbiI6Ijc3NWE5ZDM3LThjMWQtNDZkZS05OGY4LWZhODk5YjFiZjk5NyIsImNlbGwiOiJodHRwczovL3Vib3p4eTh0cjkuZXhlY3V0ZS1hcGkuZXUtd2VzdC0xLmFtYXpvbmF3cy5jb20vcHJvZC9hcGkvcGhpc2hpbmdjYW1wYWlnbiIsImNhbXBhaWduX3Rva2VuIjoiYzQ3NGVhNTAtZmRlMS00MzM3LWJmY2EtNmM5YzUyMjk0MTlkIiwidGVzdF90b2tlbiI6ZmFsc2UsImV4dGVybmFsX3RyYWluaW5nIjpmYWxzZSwiaWF0IjoxNTk1ODU3MzU3LCJpc3MiOiJodHRwczovL2FwcC5waGlzaHRocmVhdC5jb20iLCJleHAiOjE2MDM2MzMzNTd9.WPx_WJDgnwH5Ubkz2vmSAIsf7DBw8ThK2oFWJ8TegPE
1202,23.0,1.0,0.0,0.0,8.0,2.0,15.0,2.0,2.0,0.0,11.0,7.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://amanvedanth.com/jsp/OD/
1203,43.0,1.0,0.0,0.0,18.0,2.0,25.0,2.0,2.0,0.0,21.0,12.0,10.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://valleyobgynassociates.com/wp-content/page5/
1204,42.0,1.0,0.0,0.0,12.0,1.0,25.0,2.0,1.0,0.0,21.0,12.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://valleyobgynassociates.com/wp-content/page5
1205,43.0,1.0,0.0,0.0,18.0,2.0,25.0,2.0,2.0,0.0,21.0,12.0,10.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://valleyobgynassociates.com/wp-content/page5/
1206,39.0,3.0,0.0,0.0,26.0,3.0,13.0,3.0,3.0,0.0,7.0,3.6666666666666665,8.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://citimax.co.ke/.xxx@@@/content/Linkedin/
1207,17.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ht.ly/1Yzh30r1i6R
1208,234.0,3.0,1.0,0.0,40.0,5.0,19.0,3.0,5.0,0.0,11.0,5.666666666666667,10.0,6.8,0.0,9.0,1.0,0.0,166.0,3.0,64.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://www.kongrespdgi.com/asset/ajax/onlin/WellsEmail/WellsEmail/login.php?cmd=login_submit&amp;id=cb0235e4e28fd268caf9287ee51f4959cb0235e4e28fd268caf9287ee51f4959&amp;session=cb0235e4e28fd268caf9287ee51f4959cb0235e4e28fd268caf9287ee51f4959
1209,20.0,2.0,0.0,1.0,0.0,0.0,20.0,3.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://hsbc.payee-cancel.uk
1210,15.0,2.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://setona.main.jp/
1211,516.0,4.0,1.0,1.0,1.0,0.0,17.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,492.0,1.0,489.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://www.e-receipts.co/signin?t=eyJhbGciOiJIUzI1NiJ9.eyJ0cmFja2luZ190b2tlbiI6IjM4NWEyMmEwLTRkZjQtNDk2YS05YmEwLTdlMDhmZDQxMTA0MCIsImNlbGwiOiJodHRwczovL3FnYmZ3b3c2MGYuZXhlY3V0ZS1hcGkudXMtd2VzdC0yLmFtYXpvbmF3cy5jb20vcHJvZC9hcGkvcGhpc2hpbmdjYW1wYWlnbiIsImNhbXBhaWduX3Rva2VuIjoiMzFlMzM0MWUtZTY1YS00OGJkLTliNDMtYmY5YmNiNmQ4ZWI2IiwidGVzdF90b2tlbiI6ZmFsc2UsImV4dGVybmFsX3RyYWluaW5nIjpmYWxzZSwiaWF0IjoxNTk2MDU1NTM1LCJpc3MiOiJodHRwczovL2FwcC5waGlzaHRocmVhdC5jb20iLCJleHAiOjE2MDM4MzE1MzV9.UPr6UeGtJtXv5E_MiocBJFkznGvJ76CB9mmGUsdIZFI
1212,663.0,8.0,1.0,2.0,600.0,4.0,32.0,5.0,4.0,0.0,9.0,5.6,532.0,148.75,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://jk3bt83s.r.eu-west-1.awstrack.me/L0/https:%2F%2Fwww.e-receipts.co%2Fsignin%3Ft=eyJhbGciOiJIUzI1NiJ9.eyJ0cmFja2luZ190b2tlbiI6IjM4NWEyMmEwLTRkZjQtNDk2YS05YmEwLTdlMDhmZDQxMTA0MCIsImNlbGwiOiJodHRwczovL3FnYmZ3b3c2MGYuZXhlY3V0ZS1hcGkudXMtd2VzdC0yLmFtYXpvbmF3cy5jb20vcHJvZC9hcGkvcGhpc2hpbmdjYW1wYWlnbiIsImNhbXBhaWduX3Rva2VuIjoiMzFlMzM0MWUtZTY1YS00OGJkLTliNDMtYmY5YmNiNmQ4ZWI2IiwidGVzdF90b2tlbiI6ZmFsc2UsImV4dGVybmFsX3RyYWluaW5nIjpmYWxzZSwiaWF0IjoxNTk2MDU1NTM1LCJpc3MiOiJodHRwczovL2FwcC5waGlzaHRocmVhdC5jb20iLCJleHAiOjE2MDM4MzE1MzV9.UPr6UeGtJtXv5E_MiocBJFkznGvJ76CB9mmGUsdIZFI/1/010201739c52c153-241c99d9-83f2-470e-965d-6c9bffca9e9c-000000/fnCoR2XJuC3Xp637T8mQkoHbAlk=173
1213,14.0,1.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://promocheck.my/
1214,120.0,5.0,0.0,0.0,85.0,8.0,19.0,3.0,8.0,0.0,8.0,5.666666666666667,24.0,9.5,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://hangouts.google.com/linkredirect?dest=https://maxsushi.com.br/hay/wp-admin/network/Banco-Santander/home/particulares.php
1215,46.0,1.0,0.0,0.0,32.0,3.0,14.0,2.0,3.0,0.0,11.0,6.5,18.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://puntaarenas.cl/plano_areas_verdes/att/Service/
1216,18.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://onlbc2.com/ViaBCPP
1217,128.0,1.0,0.0,2.0,86.0,7.0,23.0,2.0,7.0,0.0,19.0,11.0,44.0,11.142857142857142,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://run-for-lutoday2020.com/produto/1596043342/smartphone-moto-g8-plus-azul-safira-motorola/p/dhfcf69j2g/te/mg8p/&amp;uid=6965292596
1218,91.0,2.0,0.0,0.0,68.0,4.0,15.0,3.0,4.0,0.0,6.0,4.333333333333333,56.0,15.75,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://docs.google.com/forms/d/e/1FAIpQLSeR7aqe46hp8bMTkBeibVfPAzHULYfh76q7X6iRQawxA20yyQ/viewform
1219,61.0,2.0,0.0,0.0,26.0,2.0,27.0,2.0,2.0,0.0,23.0,13.0,12.0,11.5,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://newlifeschooloftheology.com/wp-includes/certificates/Cer.html
1220,106.0,1.0,0.0,3.0,84.0,3.0,21.0,2.0,3.0,0.0,17.0,10.0,50.0,26.666666666666668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://dia-de-oferta-a51.com/produto/tudo-de-promocao-e-aqui/RXGcefNsunbvDXkC3GD09dNRk2BgFBVbsHJvJBG8Rm_z-dFIBz/5
1221,103.0,2.0,0.0,0.0,68.0,4.0,15.0,3.0,4.0,0.0,6.0,4.333333333333333,56.0,15.75,0.0,8.0,0.0,0.0,12.0,1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://docs.google.com/forms/d/e/1FAIpQLSc0B1FgYch3ekDCYhbPBF4w7hP1UaCWyI2SE70eieoIfN3J5Q/viewform?usp=sf_link
1222,105.0,2.0,0.0,0.0,68.0,4.0,15.0,3.0,4.0,0.0,6.0,4.333333333333333,56.0,15.75,0.0,8.0,0.0,0.0,14.0,1.0,9.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://docs.google.com/forms/d/e/1FAIpQLSfGKu8PiWoSalIM8lBlvHr7rtGppXwWMMFsSFd8RfVuE0REXw/viewform?usp=send_form
1223,91.0,2.0,0.0,0.0,68.0,4.0,15.0,3.0,4.0,0.0,6.0,4.333333333333333,56.0,15.75,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://docs.google.com/forms/d/e/1FAIpQLSc1BqkWXArwDh3sApc9PddxlHYdF9fBHFSxux1P_E98owjw0w/viewform
1224,51.0,1.0,0.0,0.0,36.0,4.0,11.0,2.0,4.0,0.0,7.0,5.0,10.0,7.75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://lynnman.com/wp-content/plugins/wpclef/includes/spry
1225,74.0,1.0,1.0,0.0,54.0,4.0,14.0,2.0,4.0,0.0,10.0,6.5,19.0,12.25,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://andrewcarr.org/tneket/customer_center/customer-IDPP00C648/myaccount/signin
1226,91.0,2.0,0.0,0.0,68.0,4.0,15.0,3.0,4.0,0.0,6.0,4.333333333333333,56.0,15.75,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://docs.google.com/forms/d/e/1FAIpQLSd71XkVUDofTlBh58w7QW6PmTN4YxJ5udG7QaQCl4jbjOyWEA/viewform
1227,161.0,3.0,0.0,0.0,12.0,2.0,11.0,2.0,2.0,0.0,7.0,5.0,6.0,4.5,0.0,11.0,1.0,0.0,127.0,7.0,32.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://prikany.com/dpo/excelz/bizmail.php?email=c3ZhYW4ubXVuYXRAZ3JwYm5mdm4ucGJ6&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1
1228,52.0,4.0,0.0,0.0,5.0,2.0,11.0,2.0,2.0,0.0,7.0,5.0,1.0,1.0,0.0,9.0,1.0,0.0,27.0,1.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://riagino.com/k/6/index.php?email=kate.miller@c2fo.com
1229,20.0,1.0,0.0,0.0,9.0,1.0,11.0,2.0,1.0,0.0,7.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://voipoid.com/telekom/
1230,19.0,1.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://voipoid.com/telekom
1231,102.0,4.0,0.0,5.0,1.0,0.0,54.0,4.0,0.0,0.0,28.0,12.75,0.0,0.0,0.0,11.0,1.0,0.0,36.0,1.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.usbank-link-mupyndtfft---com.illmickelsonbeats.com/getStep.php?id=79318eede67f9e27831c4818452c16bf
1232,91.0,2.0,0.0,0.0,68.0,4.0,15.0,3.0,4.0,0.0,6.0,4.333333333333333,56.0,15.75,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://docs.google.com/forms/d/e/1FAIpQLSe45u33W-h1VFnrSNLb3_0lDPFDxMdcPK3ZxGrl4mRXcI6aww/viewform
1233,46.0,3.0,1.0,2.0,7.0,1.0,19.0,2.0,1.0,0.0,16.0,9.0,5.0,5.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://new-three-update.co/banks/personal.natwest.com
1234,69.0,1.0,0.0,0.0,43.0,5.0,13.0,2.0,5.0,0.0,9.0,6.0,11.0,7.4,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ocnbangla.com/wp-content/plugins/js_composer/assets/lib/blasphemously
1235,30.0,2.0,0.0,0.0,7.0,2.0,11.0,2.0,2.0,0.0,7.0,5.0,3.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://freecdb.top/api/2/cntXrtos.php
1236,37.0,3.0,0.0,0.0,5.0,1.0,23.0,3.0,1.0,0.0,11.0,7.0,3.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://arleiti.sslblindado.com/sct/index.php
1237,47.0,3.0,0.0,0.0,5.0,1.0,23.0,3.0,1.0,0.0,11.0,7.0,3.0,3.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://arleiti.sslblindado.com/sct/validaorcamento.php
1238,49.0,6.0,0.0,0.0,14.0,1.0,20.0,3.0,1.0,0.0,11.0,6.0,12.0,12.0,0.0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://ogz6d.codesandbox.io/%2B%2B%3D.../_---%2B%2B.html
1239,53.0,3.0,1.0,0.0,29.0,4.0,16.0,3.0,4.0,0.0,9.0,4.666666666666667,8.0,6.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.solbiomas.es/wp-admin/maint/userid/login/load.php
1240,45.0,1.0,1.0,4.0,10.0,1.0,30.0,2.0,1.0,0.0,26.0,14.5,8.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://xn--logn-localbtcoins-wubi.com/accounts/login
1241,66.0,4.0,0.0,1.0,3.0,1.0,32.0,5.0,1.0,0.0,14.0,5.6,1.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,27.0,0.0,-1.0,-1.0,-1.0,-1.0,1,"http://t.mails.total.direct-energie.com/r/?id=h3f33892b,21cd8ca0,1feaf45f"
1242,38.0,1.0,0.0,0.0,25.0,3.0,13.0,2.0,3.0,0.0,10.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://csytravels.in/born/firewal/deactivate/
1243,37.0,1.0,0.0,0.0,14.0,2.0,13.0,2.0,2.0,0.0,10.0,6.0,7.0,5.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://csytravels.in/born/firewal/deactivate
1244,63.0,1.0,1.0,2.0,42.0,1.0,18.0,2.0,1.0,0.0,14.0,8.5,40.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://secure-ssl-cdn.com/8a96ac49096e7577005090e85067a8df434fbcd4/mon
1245,17.0,1.0,0.0,0.0,5.0,1.0,12.0,2.0,1.0,0.0,8.0,5.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://kingbaja.com/jkl/
1246,71.0,4.0,0.0,0.0,45.0,3.0,19.0,4.0,3.0,0.0,8.0,4.0,22.0,13.666666666666666,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.vassallo.com.ar/modules/statsbestmanufacturers/translations/fr.html
1247,16.0,1.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,8.0,5.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://kingbaja.com/jkl
1248,66.0,4.0,0.0,0.0,11.0,2.0,21.0,3.0,2.0,0.0,13.0,6.333333333333333,6.0,4.0,0.0,6.0,1.0,0.0,28.0,1.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.bizcalifornia.com/js/random/ii.php?email=anabil007@comcast.net
1249,23.0,3.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,5.0,3.6666666666666665,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://tanbo.main.jp/bomb2.htm
1250,31.0,3.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://setona.main.jp/syako-jibun.html
1251,75.0,1.0,1.0,0.0,61.0,5.0,14.0,2.0,5.0,0.0,10.0,6.5,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://andrewcarr.org/tneket/customer_center/customer-IDPP00C648/myaccount/signin/
1252,52.0,1.0,0.0,0.0,41.0,5.0,11.0,2.0,5.0,0.0,7.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://lynnman.com/wp-content/plugins/wpclef/includes/spry/
1253,93.0,4.0,1.0,0.0,23.0,3.0,22.0,3.0,3.0,0.0,14.0,6.666666666666667,8.0,6.333333333333333,0.0,9.0,1.0,0.0,39.0,2.0,28.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.creativecombat.com/wp-admin/network/acct/login.php?rand=13InboxLightaspxn.1774256418&amp;
1254,20.0,3.0,0.0,0.0,1.0,0.0,19.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.p2.kenzoken.com/
1255,98.0,3.0,0.0,5.0,1.0,0.0,50.0,3.0,0.0,0.0,28.0,16.0,0.0,0.0,0.0,11.0,1.0,0.0,36.0,1.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://usbank-link-mupyndtfft---com.illmickelsonbeats.com/getStep.php?id=c8b995f35c5e73cfa17af70a3daa599a
1256,147.0,4.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,132.0,2.0,9.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.inbioma.pe/problem-91526856960486565&amp;cgi3-viewkontakt-91526856960486565-007acctpagetype-91526856960486565=61314-&amp;info@agrarking.de.html
1257,143.0,4.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,128.0,2.0,9.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.inbioma.pe/rechnung-677324519793270&amp;cgi3-viewkontakt-677324519793270-007acctpagetype-677324519793270=778346-&amp;info@agrarking.de.html
1258,150.0,4.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,135.0,2.0,9.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.inbioma.pe/rechnung-13672562887561373&amp;cgi3-viewkontakt-13672562887561373-007acctpagetype-13672562887561373=6432238-&amp;info@agrarking.de.html
1259,150.0,4.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,135.0,2.0,9.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.inbioma.pe/rechnung-85510707610139458&amp;cgi3-viewkontakt-85510707610139458-007acctpagetype-85510707610139458=6135754-&amp;info@agrarking.de.html
1260,138.0,4.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,123.0,2.0,9.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.inbioma.pe/problem-18837523814886&amp;cgi3-viewkontakt-18837523814886-007acctpagetype-18837523814886=10739-&amp;info@agrarking.de.html
1261,135.0,4.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,120.0,2.0,9.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.inbioma.pe/rechnung-912774423979&amp;cgi3-viewkontakt-912774423979-007acctpagetype-912774423979=5115010-&amp;info@agrarking.de.html
1262,47.0,3.0,1.0,2.0,28.0,2.0,19.0,2.0,2.0,0.0,16.0,9.0,20.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://new-three-update.co/banks/personal.natwest.com/
1263,223.0,3.0,1.0,0.0,25.0,3.0,23.0,3.0,3.0,0.0,16.0,7.0,10.0,7.0,0.0,9.0,1.0,0.0,166.0,3.0,64.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://andreacostafisio.com.br/wp-content/plugins/adob/login.php?cmd=login_submit&amp;id=b608cb68d547d25ab586f844c757328fb608cb68d547d25ab586f844c757328f&amp;session=b608cb68d547d25ab586f844c757328fb608cb68d547d25ab586f844c757328f
1264,70.0,1.0,0.0,0.0,57.0,6.0,13.0,2.0,6.0,0.0,9.0,6.0,13.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ocnbangla.com/wp-content/plugins/js_composer/assets/lib/blasphemously/
1265,103.0,6.0,1.0,0.0,84.0,9.0,14.0,3.0,9.0,0.0,6.0,4.0,20.0,8.222222222222221,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.adnet8.com/image/caseimage/?http:/us.battle.net/login/en?ref=http:/xutwbxmus.battle.net/d3/en/index
1266,102.0,6.0,1.0,0.0,83.0,8.0,14.0,3.0,8.0,0.0,6.0,4.0,20.0,9.25,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.adnet8.com/image/caseimage?http:/us.battle.net/login/en?ref=http:/xutwbxmus.battle.net/d3/en/index
1267,114.0,7.0,1.0,0.0,81.0,9.0,20.0,3.0,9.0,0.0,12.0,6.0,20.0,7.888888888888889,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.taijishentie.com/js/index.htm?http:/us.battle.net/login/en?ref=http://xwnrssfus.battle.net/d3/en/index&amp;amp
